date,type,likes_count_fb,comments_count_fb,shares_count_fb,sentiment,valence,post_link
16/09/2016,video,756,307,0,neutral,0,https://www.facebook.com/77249349077/posts/10154616170439078
16/09/2016,link,351,357,44,neutral,0,https://www.facebook.com/77249349077/posts/10154616535859078
16/09/2016,link,184,236,32,neutral,0,https://www.facebook.com/77249349077/posts/10154617080959078
16/09/2016,link,199,567,28,positive,2,https://www.facebook.com/77249349077/posts/10154616862334078
17/09/2016,link,290,308,46,neutral,0,https://www.facebook.com/77249349077/posts/10154617010009078
18/09/2016,link,1999,1372,418,negative,-1,https://www.facebook.com/77249349077/posts/10154620994359078
19/09/2016,photo,573,476,175,positive,1,https://www.facebook.com/77249349077/posts/10154625438064078
19/09/2016,link,101,472,54,neutral,0,https://www.facebook.com/77249349077/posts/10154625841489078
20/09/2016,photo,380,412,64,positive,2,https://www.facebook.com/77249349077/posts/10154628657289078
21/09/2016,photo,125,177,41,positive,1,https://www.facebook.com/77249349077/posts/10154630555704078
21/09/2016,photo,453,152,156,positive,1,https://www.facebook.com/77249349077/posts/10154630835939078
21/09/2016,link,748,355,240,negative,-3,https://www.facebook.com/77249349077/posts/10154631035454078
21/09/2016,link,359,257,53,neutral,0,https://www.facebook.com/77249349077/posts/10154631141749078
22/09/2016,photo,1520,229,353,neutral,0,https://www.facebook.com/77249349077/posts/10154633566109078
22/09/2016,photo,292,138,85,negative,-1,https://www.facebook.com/77249349077/posts/10154634034084078
22/09/2016,photo,225,626,38,positive,1,https://www.facebook.com/77249349077/posts/10154634181684078
24/09/2016,photo,273,229,57,positive,1,https://www.facebook.com/77249349077/posts/10154637360234078
25/09/2016,link,588,788,184,positive,1,https://www.facebook.com/77249349077/posts/10154637281049078
26/09/2016,link,232,384,147,positive,1,https://www.facebook.com/77249349077/posts/10154645928719078
26/09/2016,link,599,358,74,positive,1,https://www.facebook.com/77249349077/posts/10154646055634078
27/09/2016,link,350,205,141,positive,2,https://www.facebook.com/77249349077/posts/10154648075379078
27/09/2016,photo,918,384,359,neutral,0,https://www.facebook.com/77249349077/posts/10154648175669078
27/09/2016,link,373,496,155,neutral,0,https://www.facebook.com/77249349077/posts/10154648873969078
27/09/2016,link,229,354,51,positive,1,https://www.facebook.com/77249349077/posts/10154648891479078
28/09/2016,photo,1444,447,419,positive,1,https://www.facebook.com/77249349077/posts/10154651092109078
28/09/2016,link,1291,417,233,positive,1,https://www.facebook.com/77249349077/posts/10154652191604078
29/09/2016,link,291,233,56,positive,1,https://www.facebook.com/77249349077/posts/10154654400859078
29/09/2016,link,264,264,35,neutral,0,https://www.facebook.com/77249349077/posts/10154654550044078
30/09/2016,link,200,83,21,negative,-3,https://www.facebook.com/77249349077/posts/10154656441929078
30/09/2016,photo,1068,535,267,negative,-2,https://www.facebook.com/77249349077/posts/10154656575324078
01/10/2016,link,346,618,133,positive,1,https://www.facebook.com/77249349077/posts/10154657291274078
02/10/2016,link,660,544,240,negative,-1,https://www.facebook.com/77249349077/posts/10154662735329078
02/10/2016,video,989,1050,3148,neutral,0,https://www.facebook.com/77249349077/posts/10154663021079078
02/10/2016,link,379,355,142,positive,1,https://www.facebook.com/77249349077/posts/10154663930159078
03/10/2016,link,341,609,0,neutral,0,https://www.facebook.com/77249349077/posts/10154665425414078
03/10/2016,photo,971,472,287,negative,-1,https://www.facebook.com/77249349077/posts/10154666211494078
03/10/2016,link,51,146,29,neutral,0,https://www.facebook.com/77249349077/posts/10154666476829078
04/10/2016,link,207,348,103,positive,1,https://www.facebook.com/77249349077/posts/10154668258969078
04/10/2016,video,552,730,777,negative,-1,https://www.facebook.com/77249349077/posts/10154668273924078
04/10/2016,photo,406,205,80,positive,1,https://www.facebook.com/77249349077/posts/10154669240674078
04/10/2016,link,207,119,18,neutral,0,https://www.facebook.com/77249349077/posts/10154669002494078
05/10/2016,link,1179,546,966,negative,-1,https://www.facebook.com/77249349077/posts/10154671120579078
05/10/2016,link,591,563,361,neutral,0,https://www.facebook.com/77249349077/posts/10154672090329078
05/10/2016,link,587,316,140,neutral,0,https://www.facebook.com/77249349077/posts/10154672236654078
06/10/2016,link,271,60,39,neutral,0,https://www.facebook.com/77249349077/posts/10154673800559078
06/10/2016,link,1703,679,573,negative,-2,https://www.facebook.com/77249349077/posts/10154673885974078
06/10/2016,link,192,299,112,neutral,0,https://www.facebook.com/77249349077/posts/10154674007749078
06/10/2016,video,2017,508,1546,negative,-1,https://www.facebook.com/77249349077/posts/10154674323999078
06/10/2016,photo,1105,338,387,neutral,0,https://www.facebook.com/77249349077/posts/10154674541514078
06/10/2016,link,220,175,29,neutral,0,https://www.facebook.com/77249349077/posts/10154674870184078
06/10/2016,link,464,702,112,negative,-1,https://www.facebook.com/77249349077/posts/10154674414794078
07/10/2016,photo,2377,721,1108,neutral,0,https://www.facebook.com/77249349077/posts/10154676841859078
07/10/2016,photo,451,298,62,neutral,0,https://www.facebook.com/77249349077/posts/10154677337189078
07/10/2016,link,1130,818,264,positive,1,https://www.facebook.com/77249349077/posts/10154677714964078
08/10/2016,link,629,388,87,neutral,0,https://www.facebook.com/77249349077/posts/10154679711734078
09/10/2016,link,185,413,58,neutral,0,https://www.facebook.com/77249349077/posts/10154677783139078
10/10/2016,link,311,125,58,negative,-1,https://www.facebook.com/77249349077/posts/10154686426444078
10/10/2016,link,156,61,15,positive,2,https://www.facebook.com/77249349077/posts/10154686518989078
11/10/2016,link,108,51,24,neutral,0,https://www.facebook.com/77249349077/posts/10154688655474078
11/10/2016,link,874,434,141,negative,-1,https://www.facebook.com/77249349077/posts/10154688721544078
11/10/2016,photo,954,424,252,neutral,0,https://www.facebook.com/77249349077/posts/10154688991464078
11/10/2016,photo,237,507,196,negative,-1,https://www.facebook.com/77249349077/posts/10154689277019078
12/10/2016,video,1106,372,366,negative,-3,https://www.facebook.com/77249349077/posts/10154691968529078
12/10/2016,link,444,209,69,negative,-1,https://www.facebook.com/77249349077/posts/10154692413619078
12/10/2016,video,763,335,188,neutral,0,https://www.facebook.com/77249349077/posts/10154692880579078
12/10/2016,link,1296,536,131,positive,1,https://www.facebook.com/77249349077/posts/10154693132579078
13/10/2016,photo,92,131,18,neutral,0,https://www.facebook.com/77249349077/posts/10154694987584078
13/10/2016,photo,105,50,12,neutral,0,https://www.facebook.com/77249349077/posts/10154695112524078
13/10/2016,video,1955,2530,561,neutral,0,https://www.facebook.com/77249349077/posts/10154695282899078
13/10/2016,photo,530,72,76,neutral,0,https://www.facebook.com/77249349077/posts/10154695359889078
13/10/2016,video,375,92,0,neutral,0,https://www.facebook.com/77249349077/posts/10154695409824078
13/10/2016,link,1279,848,205,neutral,0,https://www.facebook.com/77249349077/posts/10154695508599078
13/10/2016,video,1004,364,73,positive,2,https://www.facebook.com/77249349077/posts/10154695423414078
13/10/2016,video,1193,1055,153,neutral,0,https://www.facebook.com/77249349077/posts/10154695873144078
13/10/2016,video,647,353,648,negative,-1,https://www.facebook.com/77249349077/posts/10154696725014078
13/10/2016,link,529,411,53,neutral,0,https://www.facebook.com/77249349077/posts/10154696803604078
14/10/2016,video,971,1095,166,neutral,0,https://www.facebook.com/77249349077/posts/10154699471234078
14/10/2016,video,310,382,253,neutral,0,https://www.facebook.com/77249349077/posts/10154699487624078
14/10/2016,video,410,198,93,neutral,0,https://www.facebook.com/77249349077/posts/10154700022334078
14/10/2016,video,870,955,148,neutral,0,https://www.facebook.com/77249349077/posts/10154700149484078
14/10/2016,link,429,279,67,neutral,0,https://www.facebook.com/77249349077/posts/10154700343889078
14/10/2016,video,634,407,852,negative,-1,https://www.facebook.com/77249349077/posts/10154700681284078
14/10/2016,video,741,962,263,neutral,0,https://www.facebook.com/77249349077/posts/10154700807824078
15/10/2016,photo,171,166,29,neutral,0,https://www.facebook.com/77249349077/posts/10154703665024078
15/10/2016,video,885,1446,167,neutral,0,https://www.facebook.com/77249349077/posts/10154703703709078
15/10/2016,video,1214,2120,232,neutral,0,https://www.facebook.com/77249349077/posts/10154704338989078
15/10/2016,photo,1699,506,128,neutral,0,https://www.facebook.com/77249349077/posts/10154704746249078
15/10/2016,link,756,396,168,neutral,0,https://www.facebook.com/77249349077/posts/10154704775764078
15/10/2016,video,1355,769,401,neutral,0,https://www.facebook.com/77249349077/posts/10154704838589078
16/10/2016,link,224,223,57,neutral,0,https://www.facebook.com/77249349077/posts/10154708179489078
16/10/2016,link,127,143,35,neutral,0,https://www.facebook.com/77249349077/posts/10154708285184078
16/10/2016,link,353,161,98,negative,-1,https://www.facebook.com/77249349077/posts/10154708283549078
16/10/2016,link,420,408,105,neutral,0,https://www.facebook.com/77249349077/posts/10154708280979078
17/10/2016,link,233,261,29,neutral,0,https://www.facebook.com/77249349077/posts/10154712097664078
17/10/2016,link,2074,560,272,neutral,0,https://www.facebook.com/77249349077/posts/10154712449349078
17/10/2016,video,1030,493,339,positive,3,https://www.facebook.com/77249349077/posts/10154712513224078
18/10/2016,link,392,413,50,neutral,0,https://www.facebook.com/77249349077/posts/10154715714934078
18/10/2016,link,1044,225,232,positive,1,https://www.facebook.com/77249349077/posts/10154715827349078
18/10/2016,link,376,201,116,neutral,0,https://www.facebook.com/77249349077/posts/10154715835279078
18/10/2016,link,232,208,122,positive,2,https://www.facebook.com/77249349077/posts/10154716459099078
18/10/2016,link,507,596,409,positive,1,https://www.facebook.com/77249349077/posts/10154716848069078
19/10/2016,video,890,330,287,positive,1,https://www.facebook.com/77249349077/posts/10154719714969078
19/10/2016,link,281,273,111,positive,2,https://www.facebook.com/77249349077/posts/10154719884164078
19/10/2016,photo,620,214,146,positive,1,https://www.facebook.com/77249349077/posts/10154720045834078
19/10/2016,video,537,424,102,positive,1,https://www.facebook.com/77249349077/posts/10154720193319078
20/10/2016,photo,3611,780,1451,neutral,0,https://www.facebook.com/77249349077/posts/10154723202009078
20/10/2016,link,760,721,287,neutral,0,https://www.facebook.com/77249349077/posts/10154723304499078
20/10/2016,video,503,504,213,neutral,0,https://www.facebook.com/77249349077/posts/10154724001139078
21/10/2016,link,344,345,67,positive,1,https://www.facebook.com/77249349077/posts/10154726361404078
21/10/2016,photo,1240,261,160,neutral,0,https://www.facebook.com/77249349077/posts/10154726685179078
21/10/2016,photo,458,313,80,neutral,0,https://www.facebook.com/77249349077/posts/10154726940359078
21/10/2016,link,398,338,58,neutral,0,https://www.facebook.com/77249349077/posts/10154727393709078
21/10/2016,link,125,407,26,negative,-1,https://www.facebook.com/77249349077/posts/10154727260689078
23/10/2016,video,394,187,72,neutral,0,https://www.facebook.com/77249349077/posts/10154733427744078
23/10/2016,link,582,659,0,neutral,0,https://www.facebook.com/77249349077/posts/10154734818684078
24/10/2016,video,2009,960,0,neutral,0,https://www.facebook.com/77249349077/posts/10154738421434078
25/10/2016,link,738,457,140,positive,1,https://www.facebook.com/77249349077/posts/10154740030854078
25/10/2016,photo,373,138,80,negative,-1,https://www.facebook.com/77249349077/posts/10154740388579078
25/10/2016,link,318,213,61,neutral,0,https://www.facebook.com/77249349077/posts/10154740507334078
25/10/2016,photo,3345,553,1124,neutral,0,https://www.facebook.com/77249349077/posts/10154740686294078
26/10/2016,video,353,295,61,negative,-1,https://www.facebook.com/77249349077/posts/10154743499044078
26/10/2016,photo,969,632,178,neutral,0,https://www.facebook.com/77249349077/posts/10154743778274078
26/10/2016,photo,293,175,56,positive,1,https://www.facebook.com/77249349077/posts/10154743696444078
27/10/2016,photo,789,488,262,neutral,0,https://www.facebook.com/77249349077/posts/10154747040829078
27/10/2016,link,425,583,98,neutral,0,https://www.facebook.com/77249349077/posts/10154747083539078
27/10/2016,link,533,577,143,positive,2,https://www.facebook.com/77249349077/posts/10154747365069078
28/10/2016,link,1349,527,420,neutral,0,https://www.facebook.com/77249349077/posts/10154750168009078
28/10/2016,link,268,468,42,neutral,0,https://www.facebook.com/77249349077/posts/10154750229319078
29/10/2016,link,456,663,48,positive,2,https://www.facebook.com/77249349077/posts/10154754084559078
30/10/2016,link,302,734,200,neutral,0,https://www.facebook.com/77249349077/posts/10154758316524078
31/10/2016,photo,688,330,288,positive,1,https://www.facebook.com/77249349077/posts/10154762364894078
31/10/2016,link,328,147,80,positive,1,https://www.facebook.com/77249349077/posts/10154762843899078
31/10/2016,video,445,178,128,neutral,0,https://www.facebook.com/77249349077/posts/10154761953549078
01/11/2016,link,301,215,49,positive,1,https://www.facebook.com/77249349077/posts/10154766310334078
01/11/2016,link,159,352,71,neutral,0,https://www.facebook.com/77249349077/posts/10154766865954078
02/11/2016,video,1597,260,0,neutral,0,https://www.facebook.com/77249349077/posts/10154769589359078
02/11/2016,link,175,284,77,positive,1,https://www.facebook.com/77249349077/posts/10154769793419078
02/11/2016,video,238,99,54,negative,-3,https://www.facebook.com/77249349077/posts/10154769902124078
02/11/2016,link,215,70,79,positive,2,https://www.facebook.com/77249349077/posts/10154769942589078
02/11/2016,link,182,289,132,neutral,0,https://www.facebook.com/77249349077/posts/10154770015964078
03/11/2016,photo,246,138,53,neutral,0,https://www.facebook.com/77249349077/posts/10154773221389078
03/11/2016,photo,547,389,100,neutral,0,https://www.facebook.com/77249349077/posts/10154773365569078
03/11/2016,link,150,119,22,positive,1,https://www.facebook.com/77249349077/posts/10154774117159078
03/11/2016,video,572,122,0,neutral,0,https://www.facebook.com/77249349077/posts/10154774393549078
03/11/2016,photo,251,60,58,positive,2,https://www.facebook.com/77249349077/posts/10154773945399078
03/11/2016,link,565,370,166,neutral,0,https://www.facebook.com/77249349077/posts/10154774470764078
04/11/2016,link,252,440,133,negative,-1,https://www.facebook.com/77249349077/posts/10154776869284078
05/11/2016,link,364,416,77,positive,1,https://www.facebook.com/77249349077/posts/10154776989609078
06/11/2016,link,825,694,136,positive,1,https://www.facebook.com/77249349077/posts/10154783457334078
06/11/2016,photo,812,205,103,positive,2,https://www.facebook.com/77249349077/posts/10154783598384078
07/11/2016,photo,1530,473,363,neutral,0,https://www.facebook.com/77249349077/posts/10154787053039078
08/11/2016,photo,750,452,239,negative,-1,https://www.facebook.com/77249349077/posts/10154790147754078
08/11/2016,link,202,370,40,positive,1,https://www.facebook.com/77249349077/posts/10154790345759078
08/11/2016,link,227,478,68,neutral,0,https://www.facebook.com/77249349077/posts/10154790531394078
09/11/2016,photo,350,508,166,neutral,0,https://www.facebook.com/77249349077/posts/10154794298314078
10/11/2016,photo,347,158,68,neutral,0,https://www.facebook.com/77249349077/posts/10154797676129078
10/11/2016,video,3000,888,4799,negative,-1,https://www.facebook.com/77249349077/posts/10154797701299078
11/11/2016,link,296,302,39,negative,-1,https://www.facebook.com/77249349077/posts/10154800796529078
11/11/2016,link,240,225,40,positive,1,https://www.facebook.com/77249349077/posts/10154798180969078
11/11/2016,photo,988,332,281,positive,1,https://www.facebook.com/77249349077/posts/10154801811714078
12/11/2016,link,1268,614,146,neutral,0,https://www.facebook.com/77249349077/posts/10154804134954078
13/11/2016,link,290,321,74,positive,1,https://www.facebook.com/77249349077/posts/10154807424604078
13/11/2016,link,647,548,61,neutral,0,https://www.facebook.com/77249349077/posts/10154807475519078
14/11/2016,link,294,173,54,neutral,0,https://www.facebook.com/77249349077/posts/10154810382224078
14/11/2016,link,298,256,70,negative,-2,https://www.facebook.com/77249349077/posts/10154810746864078
14/11/2016,photo,309,265,72,negative,-1,https://www.facebook.com/77249349077/posts/10154810873484078
15/11/2016,photo,675,444,518,neutral,0,https://www.facebook.com/77249349077/posts/10154810545299078
15/11/2016,photo,481,258,225,negative,-2,https://www.facebook.com/77249349077/posts/10154815517424078
15/11/2016,link,57,55,18,negative,-2,https://www.facebook.com/77249349077/posts/10154815542574078
15/11/2016,link,295,576,261,neutral,0,https://www.facebook.com/77249349077/posts/10154816053024078
16/11/2016,photo,266,271,71,positive,2,https://www.facebook.com/77249349077/posts/10154815606699078
16/11/2016,photo,493,362,121,positive,1,https://www.facebook.com/77249349077/posts/10154818391374078
16/11/2016,photo,1271,524,566,neutral,0,https://www.facebook.com/77249349077/posts/10154818428774078
16/11/2016,link,738,501,195,neutral,0,https://www.facebook.com/77249349077/posts/10154818552144078
17/11/2016,video,713,176,0,negative,-1,https://www.facebook.com/77249349077/posts/10154820994754078
17/11/2016,link,217,431,35,neutral,0,https://www.facebook.com/77249349077/posts/10154822143039078
18/11/2016,link,701,382,123,neutral,0,https://www.facebook.com/77249349077/posts/10154824829419078
18/11/2016,link,289,287,85,negative,-3,https://www.facebook.com/77249349077/posts/10154825013149078
18/11/2016,link,350,566,50,neutral,0,https://www.facebook.com/77249349077/posts/10154825143214078
19/11/2016,link,257,671,26,positive,2,https://www.facebook.com/77249349077/posts/10154827102664078
19/11/2016,link,1220,468,298,positive,2,https://www.facebook.com/77249349077/posts/10154827103899078
19/11/2016,link,467,352,47,positive,1,https://www.facebook.com/77249349077/posts/10154827172769078
20/11/2016,link,197,260,42,neutral,0,https://www.facebook.com/77249349077/posts/10154829935854078
20/11/2016,link,231,530,90,neutral,0,https://www.facebook.com/77249349077/posts/10154830339609078
21/11/2016,link,231,214,42,neutral,0,https://www.facebook.com/77249349077/posts/10154833945659078
21/11/2016,video,185,127,54,negative,-5,https://www.facebook.com/77249349077/posts/10154833979299078
21/11/2016,photo,483,260,116,negative,-1,https://www.facebook.com/77249349077/posts/10154834192594078
21/11/2016,photo,93,117,71,neutral,0,https://www.facebook.com/77249349077/posts/10154834196014078
22/11/2016,video,443,157,0,neutral,0,https://www.facebook.com/77249349077/posts/10154836133254078
22/11/2016,photo,805,157,221,positive,2,https://www.facebook.com/77249349077/posts/10154836468934078
22/11/2016,photo,376,245,43,neutral,0,https://www.facebook.com/77249349077/posts/10154836691304078
22/11/2016,video,197,282,89,positive,2,https://www.facebook.com/77249349077/posts/10154837305859078
22/11/2016,link,114,152,116,neutral,0,https://www.facebook.com/77249349077/posts/10154836974484078
22/11/2016,link,1110,194,269,neutral,0,https://www.facebook.com/77249349077/posts/10154837846659078
23/11/2016,link,223,276,45,negative,-1,https://www.facebook.com/77249349077/posts/10154839056254078
23/11/2016,link,49,31,12,neutral,0,https://www.facebook.com/77249349077/posts/10154839230769078
23/11/2016,photo,335,139,157,neutral,0,https://www.facebook.com/77249349077/posts/10154839387529078
23/11/2016,video,410,211,62,negative,-1,https://www.facebook.com/77249349077/posts/10154839696389078
23/11/2016,video,178,141,93,neutral,0,https://www.facebook.com/77249349077/posts/10154839811364078
23/11/2016,link,185,394,125,neutral,0,https://www.facebook.com/77249349077/posts/10154839930089078
23/11/2016,video,93,88,84,neutral,0,https://www.facebook.com/77249349077/posts/10154839946274078
24/11/2016,link,133,258,41,neutral,0,https://www.facebook.com/77249349077/posts/10154841822599078
24/11/2016,photo,691,312,147,negative,-1,https://www.facebook.com/77249349077/posts/10154842077419078
24/11/2016,link,98,57,13,neutral,0,https://www.facebook.com/77249349077/posts/10154842653619078
24/11/2016,photo,404,543,707,neutral,0,https://www.facebook.com/77249349077/posts/10154842964664078
25/11/2016,link,423,200,113,positive,6,https://www.facebook.com/77249349077/posts/10154844827044078
25/11/2016,link,184,291,40,negative,-1,https://www.facebook.com/77249349077/posts/10154845288094078
26/11/2016,link,1433,301,782,neutral,0,https://www.facebook.com/77249349077/posts/10154847751379078
26/11/2016,photo,340,112,58,positive,2,https://www.facebook.com/77249349077/posts/10154847739864078
27/11/2016,video,450,977,670,neutral,0,https://www.facebook.com/77249349077/posts/10154850201984078
28/11/2016,link,147,245,34,positive,1,https://www.facebook.com/77249349077/posts/10154854397074078
28/11/2016,link,232,281,0,neutral,0,https://www.facebook.com/77249349077/posts/10154854552689078
28/11/2016,link,89,111,140,neutral,0,https://www.facebook.com/77249349077/posts/10154854573369078
29/11/2016,link,310,223,0,neutral,0,https://www.facebook.com/77249349077/posts/10154856161919078
29/11/2016,video,292,126,0,neutral,0,https://www.facebook.com/77249349077/posts/10154856185049078
29/11/2016,link,194,196,59,negative,-1,https://www.facebook.com/77249349077/posts/10154856666719078
29/11/2016,link,1585,962,192,positive,1,https://www.facebook.com/77249349077/posts/10154857008984078
29/11/2016,link,182,137,49,negative,-1,https://www.facebook.com/77249349077/posts/10154857428704078
30/11/2016,video,1052,195,0,neutral,0,https://www.facebook.com/77249349077/posts/10154859040819078
30/11/2016,photo,457,241,109,negative,-1,https://www.facebook.com/77249349077/posts/10154859417224078
30/11/2016,photo,713,587,238,positive,2,https://www.facebook.com/77249349077/posts/10154859467699078
30/11/2016,link,203,129,75,positive,1,https://www.facebook.com/77249349077/posts/10154859614014078
30/11/2016,link,559,98,84,neutral,0,https://www.facebook.com/77249349077/posts/10154860148939078
30/11/2016,link,1543,297,135,neutral,0,https://www.facebook.com/77249349077/posts/10154860443409078
30/11/2016,video,4676,805,1,neutral,0,https://www.facebook.com/77249349077/posts/10154860715334078
01/12/2016,photo,1716,188,83,neutral,0,https://www.facebook.com/77249349077/posts/10154264364054078
01/12/2016,link,429,471,53,positive,2,https://www.facebook.com/77249349077/posts/10154863535049078
02/12/2016,link,886,181,318,negative,-1,https://www.facebook.com/77249349077/posts/10154865854264078
02/12/2016,video,1572,384,1499,negative,-1,https://www.facebook.com/77249349077/posts/10154866112629078
02/12/2016,link,264,41,50,negative,-1,https://www.facebook.com/77249349077/posts/10154866422369078
02/12/2016,photo,1806,414,500,neutral,0,https://www.facebook.com/77249349077/posts/10154866443199078
02/12/2016,link,546,454,813,neutral,0,https://www.facebook.com/77249349077/posts/10154866641474078
02/12/2016,link,326,160,27,negative,-1,https://www.facebook.com/77249349077/posts/10154866954979078
03/12/2016,photo,481,361,142,neutral,0,https://www.facebook.com/77249349077/posts/10154866853824078
03/12/2016,link,191,105,35,positive,1,https://www.facebook.com/77249349077/posts/10154866818679078
03/12/2016,photo,1770,908,355,neutral,0,https://www.facebook.com/77249349077/posts/10154869100194078
04/12/2016,link,1375,462,238,positive,1,https://www.facebook.com/77249349077/posts/10154872210064078
05/12/2016,photo,1949,713,550,negative,-1,https://www.facebook.com/77249349077/posts/10154875867694078
06/12/2016,photo,286,302,46,positive,1,https://www.facebook.com/77249349077/posts/10154878682084078
06/12/2016,photo,364,255,138,neutral,0,https://www.facebook.com/77249349077/posts/10154878963129078
06/12/2016,link,218,219,48,negative,-2,https://www.facebook.com/77249349077/posts/10154879358444078
07/12/2016,photo,383,295,88,neutral,0,https://www.facebook.com/77249349077/posts/10154882674249078
07/12/2016,video,264,347,333,negative,-1,https://www.facebook.com/77249349077/posts/10154883097004078
07/12/2016,photo,279,88,69,positive,1,https://www.facebook.com/77249349077/posts/10154883817669078
07/12/2016,photo,257,759,321,negative,-1,https://www.facebook.com/77249349077/posts/10154884633899078
08/12/2016,photo,348,172,63,negative,-1,https://www.facebook.com/77249349077/posts/10154889116929078
08/12/2016,photo,357,165,68,neutral,0,https://www.facebook.com/77249349077/posts/10154889343814078
08/12/2016,link,248,305,26,neutral,0,https://www.facebook.com/77249349077/posts/10154889608354078
09/12/2016,link,158,389,182,negative,-1,https://www.facebook.com/77249349077/posts/10154894137964078
09/12/2016,link,131,231,22,neutral,0,https://www.facebook.com/77249349077/posts/10154895750004078
10/12/2016,link,399,323,94,neutral,0,https://www.facebook.com/77249349077/posts/10154895478929078
10/12/2016,photo,326,100,91,negative,-1,https://www.facebook.com/77249349077/posts/10154895490959078
11/12/2016,photo,259,268,32,neutral,0,https://www.facebook.com/77249349077/posts/10154895515404078
11/12/2016,video,439,690,491,positive,3,https://www.facebook.com/77249349077/posts/10154903208644078
12/12/2016,photo,494,101,157,neutral,0,https://www.facebook.com/77249349077/posts/10154907600319078
12/12/2016,link,129,118,0,neutral,0,https://www.facebook.com/77249349077/posts/10154907981684078
12/12/2016,link,220,57,30,negative,-1,https://www.facebook.com/77249349077/posts/10154908011634078
12/12/2016,link,405,215,55,neutral,0,https://www.facebook.com/77249349077/posts/10154908044674078
12/12/2016,photo,795,654,199,positive,1,https://www.facebook.com/77249349077/posts/10154908023334078
13/12/2016,photo,366,339,130,neutral,0,https://www.facebook.com/77249349077/posts/10154911008914078
13/12/2016,link,387,393,110,negative,-2,https://www.facebook.com/77249349077/posts/10154911034959078
13/12/2016,link,454,468,68,neutral,0,https://www.facebook.com/77249349077/posts/10154911277294078
14/12/2016,video,515,309,210,positive,1,https://www.facebook.com/77249349077/posts/10154916445554078
15/12/2016,photo,553,245,181,positive,1,https://www.facebook.com/77249349077/posts/10154919992819078
15/12/2016,video,1173,885,608,positive,1,https://www.facebook.com/77249349077/posts/10154920919174078
15/12/2016,link,313,292,108,neutral,0,https://www.facebook.com/77249349077/posts/10154920999314078
15/12/2016,link,107,37,20,neutral,0,https://www.facebook.com/77249349077/posts/10154921136889078
15/12/2016,link,186,103,0,neutral,0,https://www.facebook.com/77249349077/posts/10154921565289078
16/12/2016,photo,385,498,247,neutral,0,https://www.facebook.com/77249349077/posts/10154923455249078
16/12/2016,video,223,54,81,positive,1,https://www.facebook.com/77249349077/posts/10154923516644078
16/12/2016,link,394,200,135,neutral,0,https://www.facebook.com/77249349077/posts/10154923820894078
16/12/2016,photo,298,33,86,neutral,0,https://www.facebook.com/77249349077/posts/10154923834214078
16/12/2016,link,238,106,28,positive,1,https://www.facebook.com/77249349077/posts/10154924704619078
17/12/2016,link,340,260,95,positive,3,https://www.facebook.com/77249349077/posts/10154926969149078
17/12/2016,photo,402,468,174,neutral,0,https://www.facebook.com/77249349077/posts/10154923531239078
18/12/2016,photo,221,347,84,neutral,0,https://www.facebook.com/77249349077/posts/10154923533269078
19/12/2016,link,132,69,30,neutral,0,https://www.facebook.com/77249349077/posts/10154933178539078
19/12/2016,photo,441,103,103,neutral,0,https://www.facebook.com/77249349077/posts/10154933477764078
19/12/2016,link,232,119,56,positive,1,https://www.facebook.com/77249349077/posts/10154933817259078
20/12/2016,link,435,372,117,negative,-2,https://www.facebook.com/77249349077/posts/10154935886014078
20/12/2016,video,160,207,122,neutral,0,https://www.facebook.com/77249349077/posts/10154935937339078
20/12/2016,photo,1097,330,406,neutral,0,https://www.facebook.com/77249349077/posts/10154935974364078
20/12/2016,video,3195,2962,1112,neutral,0,https://www.facebook.com/77249349077/posts/10154936110224078
20/12/2016,link,698,442,205,neutral,0,https://www.facebook.com/77249349077/posts/10154936147844078
20/12/2016,link,520,388,88,positive,1,https://www.facebook.com/77249349077/posts/10154936844829078
21/12/2016,photo,635,255,262,positive,1,https://www.facebook.com/77249349077/posts/10154939177269078
21/12/2016,link,212,45,43,negative,-1,https://www.facebook.com/77249349077/posts/10154939223489078
21/12/2016,photo,736,676,313,neutral,0,https://www.facebook.com/77249349077/posts/10154939608789078
21/12/2016,link,137,55,18,positive,1,https://www.facebook.com/77249349077/posts/10154939367429078
21/12/2016,link,132,253,22,neutral,0,https://www.facebook.com/77249349077/posts/10154939501104078
22/12/2016,video,557,573,352,positive,1,https://www.facebook.com/77249349077/posts/10154942041039078
22/12/2016,link,179,75,28,positive,2,https://www.facebook.com/77249349077/posts/10154939505889078
22/12/2016,link,166,233,16,neutral,0,https://www.facebook.com/77249349077/posts/10154942660154078
22/12/2016,link,209,119,43,neutral,0,https://www.facebook.com/77249349077/posts/10154939513854078
22/12/2016,photo,239,612,75,neutral,0,https://www.facebook.com/77249349077/posts/10154939549529078
23/12/2016,photo,164,241,33,neutral,0,https://www.facebook.com/77249349077/posts/10154939571629078
23/12/2016,link,133,177,34,neutral,0,https://www.facebook.com/77249349077/posts/10154945759254078
23/12/2016,video,736,301,0,positive,1,https://www.facebook.com/77249349077/posts/10154946113034078
24/12/2016,link,311,339,65,neutral,0,https://www.facebook.com/77249349077/posts/10154946171309078
26/12/2016,link,958,597,274,positive,3,https://www.facebook.com/77249349077/posts/10154946184119078
27/12/2016,link,544,479,258,positive,1,https://www.facebook.com/77249349077/posts/10154946270664078
28/12/2016,link,372,286,50,negative,-1,https://www.facebook.com/77249349077/posts/10154964011189078
